,frame,pos_x,pos_y,size,id
0,1.0,416.50308641975306,19.110493827160493,270.0,A
1,1.0,661.9356499356498,18.231660231660232,129.5,B
2,1.0,58.504123711340206,8.97491408934708,485.0,C
3,1.0,822.1429341963322,12.629989212513484,309.0,D
4,1.0,943.1978939724038,13.18082788671024,459.0,E
5,1.0,342.6395238095238,396.05047619047616,350.0,F
6,2.0,416.20308641975305,19.001234567901232,270.0,A
7,2.0,661.9694656488549,18.300254452926207,131.0,B
8,2.0,58.541666666666664,8.964531680440771,484.0,C
9,2.0,821.8309409888358,12.701222753854331,313.5,D
10,2.0,943.0567606652204,13.18004338394794,461.0,E
11,2.0,327.2994871794872,403.3723076923077,325.0,F
12,3.0,416.3168498168498,19.005494505494507,273.0,A
13,3.0,661.9694656488549,18.300254452926207,131.0,B
14,3.0,58.62736987245777,8.951740779041709,483.5,C
15,3.0,821.7647058823529,12.687334393216746,314.5,D
16,3.0,943.0567606652204,13.18004338394794,461.0,E
17,3.0,334.3980021030494,405.8990536277602,317.0,F
18,4.0,416.3168498168498,19.005494505494507,273.0,A
19,4.0,661.9694656488549,18.300254452926207,131.0,B
20,4.0,58.660423170308704,8.943808532778355,480.5,C
21,4.0,821.7647058823529,12.687334393216746,314.5,D
22,4.0,943.0567606652204,13.18004338394794,461.0,E
23,4.0,331.1633178773828,393.10458526532716,323.5,F
24,5.0,416.38786764705884,19.011029411764707,272.0,A
25,5.0,661.9923076923077,18.260256410256407,130.0,B
26,5.0,58.660423170308704,8.943808532778355,480.5,C
27,5.0,821.7647058823529,12.687334393216746,314.5,D
28,5.0,943.0567606652204,13.18004338394794,461.0,E
29,5.0,330.3397058823529,387.7338235294118,340.0,F
30,6.0,416.2970479704797,19.001230012300123,271.0,A
31,6.0,662.0265151515151,18.185606060606062,132.0,B
32,6.0,58.65762947514772,8.952728536670142,479.5,C
33,6.0,821.9465608465608,12.713227513227512,315.0,D
34,6.0,943.0948244661599,13.18204849800941,460.5,E
35,6.0,329.4985632183908,380.62021072796927,348.0,F
36,7.0,416.359681372549,19.02389705882353,272.0,A
37,7.0,662.0265151515151,18.185606060606062,132.0,B
38,7.0,58.71383975026015,8.94103364550815,480.5,C
39,7.0,822.0228966986156,12.6629392971246,313.0,D
40,7.0,943.0260021668472,13.183820873961718,461.5,E
41,7.0,329.55007473841556,375.7957149975087,334.5,F
42,8.0,416.359681372549,19.02389705882353,272.0,A
43,8.0,662.0265151515151,18.185606060606062,132.0,B
44,8.0,58.667361835245046,8.964198818213417,479.5,C
45,8.0,822.0228966986156,12.6629392971246,313.0,D
46,8.0,943.0260021668472,13.183820873961718,461.5,E
47,8.0,329.24535679374384,374.45210166177907,341.0,F
48,9.0,416.359681372549,19.02389705882353,272.0,A
49,9.0,662.0305343511451,18.18320610687023,131.0,B
50,9.0,58.62018730489074,8.971557405480402,480.5,C
51,9.0,822.0228966986156,12.6629392971246,313.0,D
52,9.0,943.0260021668472,13.183820873961718,461.5,E
53,9.0,329.1733128834356,372.02658486707566,326.0,F
54,10.0,416.3620268620268,19.014652014652015,273.0,A
55,10.0,662.0867410161089,18.22180916976456,134.5,B
56,10.0,58.51104209799862,8.962387853692201,483.0,C
57,10.0,821.9652777777777,12.657051282051283,312.0,D
58,10.0,942.9586507072905,13.204207471889735,459.5,E
59,10.0,328.6682389937107,371.32494758909854,318.0,F
60,11.0,416.38363636363636,19.009090909090908,275.0,A
61,11.0,662.1864197530864,18.166666666666668,135.0,B
62,11.0,58.51593901593901,8.934164934164933,481.0,C
63,11.0,821.9882666666666,12.673066666666665,312.5,D
64,11.0,942.976633807959,13.208835341365461,456.5,E
65,11.0,328.7388535031847,370.76698513800426,314.0,F
66,12.0,416.31340579710144,18.98913043478261,276.0,A
67,12.0,662.1864197530864,18.166666666666668,135.0,B
68,12.0,58.99896694214876,8.90771349862259,484.0,C
69,12.0,821.9462193823216,12.666134185303514,313.0,D
70,12.0,942.9162092938162,13.218075375045737,455.5,E
71,12.0,328.4785209352909,370.7781402936378,306.5,F
72,13.0,416.2212121212121,18.98909090909091,275.0,A
73,13.0,662.0771144278607,18.238805970149254,134.0,B
74,13.0,59.221763085399445,8.87362258953168,484.0,C
75,13.0,821.9332264957264,12.657051282051283,312.0,D
76,13.0,942.976633807959,13.208835341365461,456.5,E
77,13.0,332.7313245448838,371.3358443188951,265.5,F
78,14.0,416.15575757575755,18.98909090909091,275.0,A
79,14.0,662.0213032581453,18.142857142857142,133.0,B
80,14.0,59.19737750172533,8.845065562456865,483.0,C
81,14.0,821.8487752928647,12.645367412140574,313.0,D
82,14.0,943.0182149362477,13.192349726775957,457.5,E
83,14.0,328.8096405228758,375.38562091503263,204.0,F
84,15.0,416.1032608695652,18.96014492753623,276.0,A
85,15.0,662.0213032581453,18.142857142857142,133.0,B
86,15.0,58.832633053221286,8.799719887955181,476.0,C
87,15.0,821.6592,12.638933333333332,312.5,D
88,15.0,942.9696637426899,13.213815789473685,456.0,E
89,15.0,319.0386965376782,377.3353699932111,245.5,F
90,16.0,416.0753465943339,18.978902953586495,276.5,A
91,16.0,662.139303482587,18.152985074626866,134.0,B
92,16.0,58.872303409881695,8.811412665274878,479.0,C
93,16.0,821.489666136725,12.622151563328034,314.5,D
94,16.0,942.9392608854738,13.213318697402121,455.5,E
95,16.0,325.1929347826087,374.07699275362313,184.0,F
96,17.0,416.1727272727273,18.98,275.0,A
97,17.0,662.1086419753086,18.11111111111111,135.0,B
98,17.0,58.80390107976314,8.78335074886799,478.5,C
99,17.0,821.3232644409114,12.610492845786963,314.5,D
100,17.0,942.9392608854738,13.213318697402121,455.5,E
101,17.0,289.2716640085061,378.4093567251462,313.5,F
102,18.0,416.13807785888076,18.96167883211679,274.0,A
103,18.0,662.1591478696741,18.048872180451127,133.0,B
104,18.0,58.73521224773834,8.764787752261656,479.0,C
105,18.0,821.140350877193,12.590111642743222,313.5,D
106,18.0,942.9392608854738,13.213318697402121,455.5,E
107,18.0,281.04237288135596,377.9498587570621,236.0,F
108,19.0,416.2924297924298,18.992673992673993,273.0,A
109,19.0,662.1746617466174,18.039360393603936,135.5,B
110,19.0,58.573361082206034,8.754769337495663,480.5,C
111,19.0,821.1374734607218,12.609341825902334,314.0,D
112,19.0,942.9392608854738,13.213318697402121,455.5,E
113,19.0,284.8117216117216,378.15604395604396,227.5,F
114,20.0,416.2924297924298,18.992673992673993,273.0,A
115,20.0,662.1895910780669,18.102850061957867,134.5,B
116,20.0,58.79023883696781,8.769816545517479,481.5,C
117,20.0,821.2624,12.6256,312.5,D
118,20.0,942.9392608854738,13.213318697402121,455.5,E
119,20.0,290.4150485436893,379.2257281553398,206.0,F
120,21.0,416.2199754901961,18.990808823529413,272.0,A
121,21.0,662.1895910780669,18.102850061957867,134.5,B
122,21.0,58.762300762300754,8.774428274428274,481.0,C
123,21.0,821.2624,12.6256,312.5,D
124,21.0,942.9392608854738,13.213318697402121,455.5,E
125,21.0,291.7404643449419,379.6500829187396,201.0,F
126,22.0,416.3141975308642,19.02777777777778,270.0,A
127,22.0,662.2373923739236,18.09471094710947,135.5,B
128,22.0,58.730010384215994,8.775354794046383,481.5,C
129,22.0,821.2624,12.6256,312.5,D
130,22.0,942.9392608854738,13.213318697402121,455.5,E
131,22.0,281.1000592066311,373.48016577856714,281.5,F
132,23.0,416.2429274292743,19.00738007380074,271.0,A
133,23.0,662.1747211895911,18.00619578686493,134.5,B
134,23.0,58.70385818561001,8.771984706291274,479.5,C
135,23.0,821.3803418803418,12.626068376068375,312.0,D
136,23.0,942.9082602339181,13.222953216374268,456.0,E
137,23.0,276.4963503649635,372.9602595296026,205.5,F
138,24.0,416.25768757687575,19.00369003690037,271.0,A
139,24.0,662.2979242979243,18.108669108669105,136.5,B
140,24.0,58.63343717549325,8.77847005884389,481.5,C
141,24.0,821.3803418803418,12.626068376068375,312.0,D
142,24.0,942.9082602339181,13.222953216374268,456.0,E
143,24.0,273.1705426356589,366.25426356589145,215.0,F
144,25.0,416.46063960639606,19.055350553505534,271.0,A
145,25.0,662.3480934809347,18.041820418204182,135.5,B
146,25.0,58.63551401869159,8.772931810314986,481.5,C
147,25.0,821.3803418803418,12.626068376068375,312.0,D
148,25.0,942.877789974387,13.222466154409073,455.5,E
149,25.0,275.43720298710116,365.6198234894772,245.5,F
150,26.0,416.4412296564195,19.044002411091018,276.5,A
151,26.0,662.3419117647059,18.053921568627448,136.0,B
152,26.0,58.82676348547718,8.782157676348548,482.0,C
153,26.0,821.7052297939778,12.641838351822503,315.5,D
154,26.0,942.840627279358,13.235594456601019,457.0,E
155,26.0,282.47578347578343,349.208547008547,292.5,F
156,27.0,416.2858880778589,18.99574209245742,274.0,A
