,frame,pos_x,pos_y,size,id
0,1.0,83.5,6.5,105.0,A
1,1.0,687.1056910569105,11.432520325203251,102.5,B
2,1.0,330.9761163032191,7.2793354101765315,160.5,C
3,1.0,532.2714285714286,9.906666666666666,175.0,D
4,1.0,1033.8661311914323,5.174029451137884,124.5,E
5,1.0,1184.2162962962962,4.386666666666667,112.5,F
6,1.0,785.9251259899207,7.529157667386609,231.5,G
7,1.0,983.6384535005224,385.8307210031348,159.5,H
8,115.0,410.80802792321117,9.720767888307154,95.5,A
9,115.0,532.9491017964071,9.81936127744511,167.0,B
10,115.0,331.82587064676613,7.378109452736318,167.5,C
11,115.0,692.1859649122806,11.332456140350876,190.0,D
12,115.0,1032.4680134680134,5.034792368125701,148.5,E
13,115.0,1185.1248391248391,4.365508365508365,129.5,F
14,115.0,785.7391941391941,7.488644688644688,227.5,G
15,115.0,70.77095709570956,6.227062706270627,252.5,H
16,116.0,410.8184991273996,9.722513089005236,95.5,A
17,116.0,532.8624497991967,9.818273092369477,166.0,B
18,116.0,331.85218253968253,7.377976190476191,168.0,C
19,116.0,692.1679721496953,11.37597911227154,191.5,D
20,116.0,1033.1945392491468,5.188850967007963,146.5,E
21,116.0,1184.041820418204,4.341943419434194,135.5,F
22,116.0,785.8016046681254,7.497447118891319,228.5,G
23,116.0,70.57702523240371,6.209163346613546,251.0,H
24,122.0,411.34774774774775,9.693693693693694,92.5,A
25,122.0,532.5818713450292,9.875243664717347,171.0,B
26,122.0,331.82135728542914,7.36626746506986,167.0,C
27,122.0,692.4301628106255,11.31790916880891,194.5,D
28,122.0,1033.6382513661201,5.262295081967213,152.5,E
29,122.0,1183.9380421313506,4.354399008674101,134.5,F
30,122.0,785.6587813620072,7.557706093189964,232.5,G
31,122.0,70.47423352902804,6.211350293542075,255.5,H
32,123.0,411.29805996472663,9.698412698412698,94.5,A
33,123.0,532.5818713450292,9.875243664717347,171.0,B
34,123.0,331.82135728542914,7.36626746506986,167.0,C
35,123.0,692.319658119658,11.320512820512821,195.0,D
36,123.0,1033.723976608187,5.299415204678362,142.5,E
37,123.0,1184.4841571609632,4.329531051964511,131.5,F
38,123.0,785.6688079942898,7.566024268379728,233.5,G
39,123.0,70.4487932159165,6.216568819308545,255.5,H
40,124.0,411.56396396396394,9.736936936936937,92.5,A
41,124.0,532.5818713450292,9.875243664717347,171.0,B
42,124.0,331.82135728542914,7.36626746506986,167.0,C
43,124.0,692.3241666666665,11.3575,200.0,D
44,124.0,1033.892052194543,5.295373665480427,140.5,E
45,124.0,1184.9186046511627,4.329457364341085,129.0,F
46,124.0,785.6688079942898,7.566024268379728,233.5,G
47,124.0,70.32684824902724,6.22568093385214,257.0,H
48,125.0,411.2111692844677,9.705061082024432,95.5,A
49,125.0,532.5818713450292,9.875243664717347,171.0,B
50,125.0,331.82135728542914,7.36626746506986,167.0,C
51,125.0,692.3358843537414,11.431122448979592,196.0,D
52,125.0,1034.5269607843136,5.2806372549019605,136.0,E
53,125.0,1184.8597168597166,4.329472329472329,129.5,F
54,125.0,785.7275985663082,7.548387096774194,232.5,G
55,125.0,70.4487932159165,6.216568819308545,255.5,H
56,126.0,411.56396396396394,9.736936936936937,92.5,A
57,126.0,532.5818713450292,9.875243664717347,171.0,B
58,126.0,331.82135728542914,7.36626746506986,167.0,C
59,126.0,692.4130619168786,11.329092451229855,196.5,D
60,126.0,1034.4787234042553,5.339243498817966,141.0,E
61,126.0,1184.8674388674388,4.321750321750321,129.5,F
62,126.0,785.6918646508279,7.539956803455723,231.5,G
63,126.0,70.28862590401052,6.212360289283366,253.5,H
64,127.0,411.39750445632797,9.71301247771836,93.5,A
65,127.0,532.5818713450292,9.875243664717347,171.0,B
66,127.0,332.0753968253968,7.401785714285714,168.0,C
67,127.0,692.2920875420874,11.356060606060606,198.0,D
68,127.0,1034.8977135980745,5.247894103489771,138.5,E
69,127.0,1184.3295597484275,4.323270440251572,132.5,F
70,127.0,785.6744847192608,7.574982231698649,234.5,G
71,127.0,70.28862590401052,6.212360289283366,253.5,H
72,128.0,411.56396396396394,9.736936936936937,92.5,A
73,128.0,532.5818713450292,9.875243664717347,171.0,B
74,128.0,332.02182539682536,7.402777777777777,168.0,C
75,128.0,692.5143097643097,11.412457912457912,198.0,D
76,128.0,1035.4175691937423,5.232250300842359,138.5,E
77,128.0,1184.0344403444033,4.333333333333333,135.5,F
78,128.0,785.7543859649122,7.6,237.5,G
79,128.0,70.36607727570399,6.221349050425671,254.5,H
80,129.0,411.41012216404886,9.746945898778359,95.5,A
81,129.0,532.5818713450292,9.875243664717347,171.0,B
82,129.0,332.02182539682536,7.402777777777777,168.0,C
83,129.0,692.6420361247947,11.31855500821018,203.0,D
84,129.0,1035.2189781021898,5.184914841849148,137.0,E
85,129.0,1184.1768219832736,4.4420549581839905,139.5,F
86,129.0,785.7543859649122,7.6,237.5,G
